sent_id,annot_id,lang,source,target,reference,bleu,ucca_node_count,ucca_H,mteval_A,mteval_B,mteval_O,mteval_R,mteval_G,mteval_M
457,ro2,ro,Research has shown that different blood pressure lowering medications work better for different ethnic groups .,Studiile au arătat că diferite medicamente de reducere a tensiunii arteriale mai bine pentru diferite grupuri etnice .,Studiile au arătat că diferite medicamente antihipertensive dau rezultate mai bune pentru diferite grupuri etnice .,0.508918,21,1,3,5,0,2,11,0
673,ro2,ro,The morbidity and socioeconomic costs of fractures are considerable .,A morbidităţii şi socio costurile de fracturi sunt considerabile .,Costurile morbidităţii şi socio @-@ economice ale fracturilor sunt semnificative .,0.234944,15,1,1,4,4,2,3,1
449,ro2,ro,There are seven main risk factors for developing a cardiovascular disease .,Şapte principale de factori de risc pentru dezvoltarea unei boli cardiovasculare .,Există şapte factori de risc principali pentru apariţia unei boli cardiovasculare .,0.398329,16,1,3,2,1,2,8,0
441,ro2,ro,"Therefore , your GP will need to take several readings over a set period of time , usually every month , to see whether your blood pressure level is consistently high .","Prin urmare , medicul dumneavoastră va trebui să luaţi mai multe date pe o perioadă de timp stabilit , de obicei în fiecare lună , pentru a vedea dacă tensiunea dumneavoastră arterială este în mod consecvent .","Prin urmare , medicul va trebui să Îţi ia tensiunea de mai multe ori într @-@ o perioadă stabilită de timp , de obicei în fiecare lună , pentru a vedea dacă tensiunea ta arterială este constant crescută .",0.454433,43,1,9,8,2,2,22,0
73,ro2,ro,"Remember to clean your glasses regularly , and to put them on your distance glasses if you get up in the night .","Nu uitaţi să vă curăţ ochelarii în mod regulat , şi să le la distanţă ochelari dacă în timpul nopţii .",Nu uita să îți cureţi ochelarii în mod regulat şi îți pui ochelarii de depărtare dacă te trezești în timpul nopţii .,0.283137,30,2,4,6,2,5,12,1
433,ro2,ro,"While the specific cause of primary high blood pressure remains unknown , there is compelling evidence to suggest that a number of risk factors increase your chances of developing the condition .","În timp ce cauză specifică de tensiune arterială crescută rămâne necunoscut , există dovezi care să sugereze că o serie de factori de risc creşte şansele de apariţie a bolii .","Deși cauza specifică a hipertensiunii arteriale primare rămâne necunoscut , există dovezi convingătoare care sugerează că o serie de factori de risc cresc şansele de apariţie a bolii .",0.474311,42,2,11,4,5,3,18,1
753,ro2,ro,Two review authors independently extracted the data from eligible studies and assessed their risk of bias .,Doi autori extras independent de evaluare datele din studiile eligibili şi au evaluat riscul .,Doi autori au extras în mod independent datele din studiile eligibile și au evaluat riscul de subiectivitate .,0.2215,24,2,3,5,1,5,10,0
417,ro2,ro,Symptoms can occur in rare cases where a person has a very high blood pressure level so it is good to be aware of these .,"Simptomele pot apărea , în cazuri rare , în cazul în care o persoană are o tensiune arterială crescută şi nivel este bine să fie conştienţi de ele .","Simptomele pot apărea totuși , în cazuri rare , atunci când o persoană are o tensiune arterială foarte crescută , de aceea e bine să fie cunoscute .",0.404682,35,2,7,4,2,3,18,1
409,ro2,ro,"In 90 - 95 % of cases , there is no single identifiable reason for a rise in blood pressure .","În 90 @-@ 95 % din cazuri , nu există niciun motiv pentru a identificat o creştere a tensiunii arteriale .","În 90 @-@ 95 % dintre cazuri , nu există niciun motiv identificabil pentru creşterea tensiunii arteriale .",0.492966,26,1,10,0,3,1,12,0
401,ro2,ro,"Therefore , if your GP says that your blood pressure is ' 120 over 80 ' , or 120 / 80mmHg , they mean that you have a systolic pressure of 120mmHg and a diastolic pressure of 80mmHg .","Prin urmare , dacă medicul dumneavoastră spune că tensiunea dumneavoastră arterială este 120 cu 80 , sau 120 / 80mmHg , înseamnă că aveţi o presiune de 120mmHg sistolică şi diastolică de 80mmHg .","Prin urmare , dacă medicul dumneavoastră spune că tensiunea dumneavoastră arterială este &apos; 120 cu 80 &apos; sau 120 / 80mmHg înseamnă că aveţi o tensiune sistolică de 120mmHg şi o tensiune diastolică de 80mmHg .",0.579822,43,2,15,0,0,1,26,1
393,ro2,ro,"It pumps blood that is low in oxygen towards the lungs , through the venous &apos; pipeline &apos; ( veins ) , where it receives a fresh supply of oxygen .","O pompă care este scăzută de oxigen în sânge în plămâni , prin intermediul unei vene ( &quot; venoasă ) , în cazul în care o primeşte o cutie nouă de oxigen .","Prin &apos; conductele &apos; venoase ( vene ) , a pompează sânge cu o concentrație scăzută de oxigen spre plămâni , unde acesta e aprovizionat cu oxigen .",0.110841,36,2,1,9,4,6,13,3
577,ro2,ro,We obtained all references of identified studies and contacted authors where necessary .,"Am obţinut la toate studiile şi a identificat autorii , dacă este necesar .","Am obţinut toate referinţele din studiile identificate şi am contactat autori , acolo unde a fost necesar .",0.130725,18,2,0,6,4,3,4,1
385,ro2,ro,"Clots in the general circulation can block arteries in the brain , causing a stroke .","Cheaguri de sânge în circulaţia generală pot bloca arterele în creier , provocând un accident vascular cerebral .","Cheagurile de sânge din sistemul circulator general pot bloca arterele cerebrale , provocând un accident vascular cerebral .",0.470277,22,2,8,0,1,0,13,0
377,ro2,ro,"This procedure commonly takes two to three hours , so it may be done under general anaesthetic , where you are put to sleep .","Această procedură de obicei durează două până la trei ore , deci poate fi efectuată sub anestezie generală , în cazul în care sunteţi la culcare .","Această procedură durează de obicei două până la trei ore , deci poate fi făcută sub anestezie generală , situație în care vei fi adormit .",0.48144,34,3,11,1,4,1,17,0
745,ro2,ro,What is the effectiveness and safety of vitrification in comparison to slow freezing as a method of preserving oocytes ( eggs ) in subfertile women undergoing assisted reproduction ?,Ce este eficacitatea şi siguranţa vitrificare în comparaţie cu frig lent ca metodă de oocite ( ouă ) în subfertile femei supuse de reproducere asistată .,Care este gradul de eficacitate şi siguranţă al vitrificării în comparaţie cu congelarea lentă ca metodă de conservare a ovulelor pentru femeile care recurg la reproducere asistată ?,0.139343,42,1,10,5,7,3,16,1
369,ro2,ro,The heart is given a controlled electric shock to try to restore a normal rhythm .,A se administrează un şoc electric pentru a restabili un ritm normal .,Inimii îi este administrat un şoc electric controlat pentru a restabili ritmul normal .,0.265345,23,1,3,5,3,4,8,0
361,ro2,ro,"If these get into the bloodstream , they can cause a stroke ( our complications of atrial fibrillation section has more information on this ) .","Dacă aceste în fluxul sanguin , pot determina un accident vascular cerebral ( de complicaţii de fibrilaţie atrială a fost mai multe informaţii cu privire la această secţiune ) .","Dacă acestea ajung în sistemul circulator , ele pot provoca un accident vascular cerebral ( găsiți mai multe informaţii cu privire la aceasta în secţiunea despre complicaţiile fibrilaţiei atriale ) .",0.323959,35,3,6,7,1,5,16,0
657,ro2,ro,"This review set out to find out whether treatment with ultrasound , in a variety of forms , accelerates fracture healing and reduces complications associated with new ( acute ) fractures .","Această evaluare stabilite pentru a afla dacă tratamentul cu ultrasunete , într- o varietate de forme , se va accelera vindecarea fracturii şi reduce complicaţii asociate noilor fracturi acute ( ) .","Această analiză a fost stabilită pentru a afla dacă tratamentul cu ultrasunete , într @-@ o varietate de forme , accelerează vindecarea fracturii şi reduce complicaţiile asociate noilor fracturi ( acute ) .",0.470977,38,1,15,1,5,0,16,1
353,ro2,ro,"If a cause is found , treatment for this may be enough .","În cazul în care se constată o cauză , tratamentul poate fi suficient .","Dacă se găsește o cauză , tratarea acesteia se poate dovedi suficientă .",0.189224,18,2,5,2,2,2,7,0
345,ro2,ro,This will confirm the diagnosis of atrial fibrillation and rule out other conditions .,Acest lucru va confirma diagnosticul de fibrilaţie atrială şi alte afecţiuni .,Aceasta va confirma diagnosticul de fibrilaţie atrială şi va exclude alte afecţiuni .,0.616745,19,2,5,3,0,0,10,1
337,ro2,ro,"If your GP thinks you have atrial fibrillation after assessing your symptoms , you will be asked to have an electrocardiogram ( ECG ) and referred to a heart specialist , known as a cardiologist .","Dacă medicul crede că aveţi fibrilaţie atrială după evaluarea simptomelor dumneavoastră , vi se va cere să aibă o electrocardiogramă ( ECG ) şi la un specialist cardiolog , cunoscute ca un cardiolog .","Dacă după evaluarea simptomelor medicul tău crede că ai fibrilaţie atrială , ţi se va cere să faci o electrocardiogramă ( ECG ) şi vei fi trimis la un specialist în bolile inimii , numit cardiolog .",0.322888,48,3,12,4,2,3,26,1
329,ro2,ro,NHS Fife have created the folowing video which guides you on how to take your pulse .,Fife sănătate au creat folowing video care vă ghidează despre cum să vă iau pulsul .,SNS Fife a creat următorul clip care te îndrumă cum să îţi iei pulsul .,0.143171,23,1,5,4,3,2,9,0
737,ro2,ro,There was no difference in shoulder mobility or self - reported shoulder disability at 12 months follow - up ( one study ) .,Nu a existat nicio diferenţă în umăr mobilitatea sau de umăr invalidităţii raportate la 12 luni de urmărire ( un studiu ) .,Nu a existat nicio diferenţă în mobilitatea umărului sau lipsa acesteia raportată de către pacienții înșiși la monitorizare după 12 luni ( un studiu ) .,0.385642,28,1,2,9,0,5,12,0
321,ro2,ro,This is because when the atria in the heart do not contract properly there is a risk of blood clot formation .,"Acest lucru se datorează faptului că atunci când atrii în inima nu contract corespunzător , există un risc de formarea cheagurilor de sânge .","Acest lucru se datorează faptului că atunci când atriile din inimă nu se contractă corespunzător , există riscul formării cheagurilor de sânge .",0.475113,32,1,11,1,8,1,9,2
313,ro2,ro,The atria contract randomly and sometimes so fast that the heart muscle cannot relax properly between contractions .,La atrii contract aleatoriu şi uneori atât de rapid că muşchiul cardiac nu poate să se relaxeze între contractii în mod corespunzător .,"Atriile se contractă la întâmplare şi uneori atât de rapid , încât muşchiul cardiac nu se poate relaxa corespunzător între contracții .",0.27554,25,1,5,3,3,1,13,0
137,ro2,ro,Use this plan to record what physical activities and strength and balance exercises you &apos;ll do each week and how often .,Utilizarea acestui plan să înregistreze ce activităţilor fizice şi puterea şi exerciţii echilibru va fi în fiecare săptămână şi cât de des .,Folosește acest plan pentru a memora ce activități fizice și exerciții de întărire și echilibru vei face în fiecare săptămână şi cât de des .,0.331635,34,1,6,7,4,7,10,0
305,ro2,ro,"A normal heart rate , when you are resting , should be between 60 and 100 beats a minute .","Un normale a bătăilor inimii , atunci când se , ar trebui să fie între 60 şi 100 bătăi pe minut .","O frecvenţă cardiacă normală , în stare de repaus , trebuie să fie între 60 şi 100 de bătăi pe minut .",0.372575,24,1,2,6,1,2,12,1
641,ro2,ro,"There were no significant differences in mortality , retransplantation , graft rejections requiring retransplantation or medical treatment , or fibrosis worsening between the groups in any of the comparisons in which these outcomes were reported .","Nu au existat diferenţe semnificative a mortalităţii , retransplantation , respingerea grefei retransplantation sau care necesită tratament medical , sau fibroza agravarea între grupurile de comparaţie au fost raportate în care aceste criterii .","Nu au existat diferenţe semnificative în ceea ce privește mortalitatea , retransplantarea , respingerea grefei necesitând retransplantare , tratamentul medical sau agravarea fibrozei , între grupuri în niciuna din comparaţiile în care aceste rezultate au fost raportate .",0.224188,45,1,7,10,6,3,19,0
793,ro2,ro,Participants were adult trauma patients in both military and civilian settings .,"Participanţii au fost de la pacienţii adulţi , atât în militar şi civil .","Participanţii au fost pacienţi adulţi cu traumatisme , în contexte atât militare , cât și civile .",0.16263,16,1,1,4,2,2,7,0
777,ro2,ro,Trauma - induced coagulopathy ( TIC ) is a disorder of the blood clotting process that can occur soon after trauma injury that can lead to the patient bleeding to death .,Trauma cauzată de coagulopatie ( CAT ) este o tulburare a procesului de coagulare a sângelui care pot să apară imediat ce rană la care pot duce la pacient .,"Coagulopatia indusă de traumatisme ( CIT ) reprezintă o dereglare a procesului de coagulare a sângelui , apărând imediat în urma unei răni care poate cauza sângerarea până la moarte a pacientului .",0.19993,43,1,8,6,6,4,18,1
297,ro2,ro,"If you need to look down , do this with your eyes and not your head .","Dacă trebuie să vă uitaţi în jos , cu ochii şi nu .","Dacă trebuie să privești în jos , fă @-@ o cu ochii , nu cu capul .",0.221501,24,2,3,5,0,4,11,1
561,ro2,ro,Two review authors assessed the studies independently and extracted outcome data .,Doi autori revizuire a evaluat studiile în mod independent şi extras rezultat date .,"Doi autori de examinare , au evaluat studiile în mod independent şi au extras datele rezultate .",0.375821,17,2,6,0,6,0,5,0
289,ro2,ro,"Keep it clean and in good working order , and check the rubber stoppers or wheels for wear .","Curat şi în stare de funcționare , cu dopuri din cauciuc sau pentru .",Menține @-@ l curat și în condiție bună de funcționare și verifică să nu fie tocite amortizoarele de cauciuc sau roțile .,0.0898567,25,2,2,6,1,7,9,0
281,ro2,ro,"If you &apos;d prefer to use a smartphone , or tablet , to manage your medication , Care 4 Today is a health management app that &apos;s been reviewed by clinicians to ensure that it &apos;s safe .","Dacă vrei să utilizeze un smartphone , sau comprimat , administrarea de medicamente , la 4 astăzi este un program de administrare , care au fost analizate de către medici pentru a se asigura că este în siguranţă .","Dacă preferi să utilizezi un smartphone sau tabletă pentru a @-@ ți gestiona medicamentele , Care 4 Today este o aplicație de gestionare a sănătății care a fost evaluată de clinicieni pentru a se asigura că este de încredere .",0.186498,51,1,12,7,8,3,20,1
729,ro2,ro,"When assessing whether early or late shoulder exercises reduced the likelihood of developing lymphoedema , the studies did not provide a clear result .","Când se evaluează dacă mai devreme sau mai târziu umăr exerciţii redus probabilitatea de dezvoltare a limfedem , studiile nu a furnizat un rezultat clar .","În încercarea de a evalua dacă exercițiile pentru umăr începute mai devreme sau mai târziu reduc probabilitatea de dezvoltare a limfedemului , studiile nu a furnizat un rezultat clar .",0.486557,33,2,6,5,4,3,15,0
273,ro2,ro,"Check the instructions , or your planner , to make sure you &apos;re taking it properly .","Verificaţi instrucţiunile , sau , pentru a fi siguri că aţi luat în mod corespunzător .","Verifică instrucţiunile sau planul , pentru a fi sigur că le iei în mod corespunzător .",0.385386,23,1,3,6,3,3,8,0
265,ro2,ro,A plan will help you develop a routine and identify times when you &apos;re at an increased risk of a fall .,Un plan vă va ajuta o rutină şi pentru a identifica ori la un risc crescut de .,Un plan te va ajuta să îți creezi o rutină şi să identifici momentele în care crește riscul de a cădea .,0.148487,34,1,4,9,2,8,11,0
257,ro2,ro,Moving from sitting to standing is a core exercise that &apos;ll help to improve your strength and balance .,"Trecerea de la statul în picioare , este un exerciţiu fizic pentru a vă ajută la îmbunătăţirea şi echilibru .",Ridicarea de jos în picioare este un exercițiu al nucleului corpului care te va ajuta să îți îmbunătățești forța și echilibrul .,0.0994962,30,1,2,8,3,6,8,3
249,ro2,ro,Try to keep the weight on your big toe and second toe .,Încercaţi să ţineţi degetul mare pe greutatea şi al doilea deget .,Încercă să îți menții greutatea pe degetul mare și pe al doilea deget .,0.3078,22,1,5,5,0,3,9,0
553,ro2,ro,"The abnormal cells of KS form purple , red , or brown patches , plaques or tumors on the skin .","Celulele anormale sub formă de SK , roz , roşii sau brune , plăci sau tumori pe piele .","Celulele anormale din SK , formează pete , plăgi sau tumori violete , roşii sau maronii la nivelul pielii .",0.177974,26,1,3,6,1,3,13,0
241,ro2,ro,Repeat up to 8 times .,Repetaţi până la 8 ori .,Repetă de până la 8 ori .,0.684894,8,1,5,0,0,0,3,0
233,ro2,ro,Progress to doing about 10 of these steps .,Progresul făcut cu 10 dintre aceşti paşi .,Avansează până ajungi să faci 10 astfel de paşi .,0.176625,14,1,3,2,3,1,3,2
721,ro2,ro,"The secondary outcomes were mortality rate , length of hospital stay , scar assessment , and adverse events : hyperglycaemia and septicaemia .","Efecte secundare au fost rata mortalităţii , cu o lungime de spitalizare , cicatrice , şi evenimente adverse : Hiperglicemie şi septicemia .","Rezultatele secundare au indicat rata mortalităţii , durata spitalizării , evaluarea cicatricilor , precum şi reacții adverse : hiperglicemie şi septicemie .",0.150259,29,1,9,1,3,1,14,1
217,ro2,ro,Hold on to a chair or counter to make sure your balance is good .,Ţineţi un scaun sau contra pentru a se asigura că echilibru bun .,Ține @-@ te de un scaun sau bufet pentru a @-@ ți asigura echilibrul .,0.194791,22,1,3,7,1,3,7,1
121,ro2,ro,"If you don &apos;t usually exercise , any physical activity you can do is better than none at all .","Dacă nu , de obicei , orice activitate fizică , puteţi face mai bun decât .","Dacă nu faci mișcare de obicei , orice activitate fizică pe care o poți face este mai bună decât deloc .",0.309103,26,2,4,5,0,4,12,1
209,ro2,ro,"As you repeat these , you &apos;ll find that your leg muscles start to get quite warm and perhaps a little bit tense .","Se repetă aceste , veţi descoperi că muşchii picioarelor devin foarte cald şi poate un pic tensionat .","Pe măsură ce repeți aceste exerciții , vei vedea că mușchii picioarelor încep să se încălzească și poate chiar se încordează puțin .",0.0705486,33,1,4,7,7,3,11,1
201,ro2,ro,It &apos;s normal to wobble as you practice toe raises .,Este normal să se practică de deget .,E normal să te clatini când exersezi ridicările pe vârfuri,0.164369,16,1,1,5,2,4,4,0
193,ro2,ro,Hold it for a count of 4 or 5 seconds .,Pentru un număr de 4 sau 5 secunde .,Menține așa timp de 4 sau 5 secunde .,0.638943,16,1,4,2,0,2,8,0
185,ro2,ro,Knee strengthening exercises will help you to maintain strength in the muscle at the front of your leg .,La consolidarea exercită vă va ajuta să menţină concentraţia în muşchi la faţa .,Exercițiile de consolidare a genunchiului te vor ajuta să îți menții forța în mușchiul piciorului .,0.114583,28,1,4,5,4,4,10,1
713,ro2,ro,This breaking down of tissues into smaller molecules to release energy is called catabolism .,Aceasta se de ţesuturi în molecule mai mici pentru a elibera energie se numeşte metabolizarea .,Această descompunere a ţesuturilor în molecule mai mici pentru a elibera energie se numeşte catabolism .,0.623636,22,1,5,4,1,0,11,1
177,ro2,ro,"After this time you &apos;ll notice the difference , you &apos;ll see your balance and strength improving , and feel ready to join a group or class to build on these exercises .","După acest interval de timp veţi observa diferenţa , echilibrul şi îmbunătăţirea şi pregătit să adere la un grup sau să de aceste teste .","După acest timp vei putea observa diferența , prin îmbunătățirea echilibrului și forței , și astfel simțindu @-@ te pregătit să te alături unui grup sau curs pentru a dezvolta aceste exerciții .",0.0780949,46,3,7,11,2,7,19,0
681,ro2,ro,"Adverse effects directly associated with LIPUS and associated devices were found to be few and minor , and compliance with treatment was generally good .","Reacţii adverse legate direct de LIPUS şi dispozitivele au fost considerate a fi asociate şi minore , şi respectarea tratamentului a fost în general bine .","Efectele adverse legate în mod direct de LIPUS şi de dispozitivele asociate , au fost puţine şi minore iar complianţa tratamentului a fost în general bună .",0.321983,38,2,8,7,3,1,19,0
113,ro2,ro,NHS Choices has information that can help if you &apos;re over 60 and under weight ( external link ),: NHS are informaţii care pot fi de ajutor dacă aveţi peste 60 de ani şi greutate ( link externă ),SNS Alegeri are informaţii care pot fi de ajutor dacă ai peste 60 de ani și ai o greutate redusă ( link extern ),0.450915,25,1,2,7,2,1,11,2
161,ro2,ro,Make sure you &apos;re wearing comfortable flat shoes and you &apos;re exercising in a nice clear area .,Aveţi grijă să purtaţi încălţăminte confortabilă plate şi exerciţii fizice în zona clară .,"Asigură @-@ te că porți încălţăminte confortabilă , cu talpa plată și că faci mișcare într @-@ un spațiu plăcut și liber .",0.0657275,28,2,5,5,2,5,10,1
153,ro2,ro,This video explains how regular exercise can help to prevent falls .,Acest film explică modul în care exerciţii regulate poate ajuta la prevenirea .,Acest film explică modul în care exerciţiile fizice regulate pot ajuta la prevenirea căderilor .,0.477139,19,1,3,4,0,1,10,1
25,ro2,ro,"If you &apos;ve been diagnosed with osteoporosis , it &apos;s a good idea to talk to a physiotherapist or exercise specialist before starting a new exercise programme , to make sure it &apos;s right for you .","Dacă aţi fost diagnosticat cu osteoporoză , este o idee bună să discute cu un fizioterapeut sau exerciţiul fizic specialist înainte de începerea unui nou program de exerciţii , pentru a fi siguri că este potrivit pentru dumneavoastră .","Dacă ai fost diagnosticat cu osteoporoză , este o idee bună să discuți cu un fizioterapeut sau un specialist înainte de începerea unui nou program de exerciţii fizice , pentru a te asigura că ți se potrivește .",0.5472,52,2,15,1,4,0,30,2
145,ro2,ro,You can search for classes and activities in your area ( external link ) through Active Scotland .,Puteţi verifica pentru clase şi activităţile în zona ( link externă ) prin activă .,Poți căuta cursuri şi activităţi în zona ta ( link extern ) prin intermediul Scoția Activă .,0.148286,22,1,2,4,1,2,11,2
649,ro2,ro,A range of study designs were eligible .,O gamă largă de modele de studiu au fost eligibili .,O serie de modele de studiu au fost eligibile .,0.5491,12,1,5,0,2,0,5,0
705,ro2,ro,"Compared with placebo , corticosteroids significantly increased complete or partial clinical resolution of phimosis ( 12 studies , 1395 participants : RR 2.45 , 95 % CI 1.84 to 3.26 ) .","În comparaţie cu placebo , corticosteroizi a crescut în mod semnificativ clinic rezoluţie completă sau parţială a phimosis ( 12 studii , 1395 participanţi : RR 45 , IÎ 95 % , 84 să 3.26 ) .","Comparativ cu placebo , corticosteroizii au făcut să crească semnificativ rata vindecării clinice complete sau parţiale a fimozei ( 12 studii , 1395 de participanţi : RR 2.45 , 95 % IÎ 1.84 la 3.26 ) .",0.239163,28,1,11,0,3,0,14,0
129,ro2,ro,Balance exercise can help you to feel steadier on your feet by challenging your balance .,Echilibru exerciţii fizice pot ajuta să vă simţiţi mai regulate în picioare prin echilibrul .,"Exercițiile de echilibru te pot face să te simți mai stabil pe picioare , prin provocarea echilibrului .",0.0921181,24,1,4,5,3,2,10,0
633,ro2,ro,Quality of life and liver decompensation were not reported in any of the trials .,Calitatea vieţii şi decompensare hepatică nu au fost raportate în studiile clinice .,Calitatea vieţii şi decompensarea hepatică nu au fost raportate în niciunul dintre studiile clinice .,0.534933,23,1,6,0,0,0,6,11
617,ro2,ro,Trial without catheter was performed after treatment with the drug for one to three days in seven trials and for eight and 32 days in two other trials respectively .,"Fără cateter a fost efectuată după tratamentul cu medicamentul de una până la trei zile în şapte studii clinice şi de 8 şi 32 de zile , în alte două studii clinice .","A fost efectuat un studiu fără cateter după tratamentul cu medicamentul , timp de una până la trei zile în şapte studii clinice şi timp de opt zile şi respectiv 32 de zile în alte două studii .",0.459442,43,1,10,3,3,2,24,1
625,ro2,ro,One of the proposed strategies to treat the recurrence of chronic hepatitis C virus infection in these patients is using antiviral treatments .,"Unul dintre cele propuse strategii pentru a trata recurenţa infecţiei cu virusul hepatitei C cronice , la aceşti pacienţi se foloseşte pentru tratamentul antiviral .","Una din strategiile propuse pentru a trata recurenţa infecţiei cronice cu virusul hepatitei C la aceşti pacienţi , este folosirea tratamentelor antivirale .",0.339382,34,1,14,0,5,1,13,1
105,ro2,ro,As we get older our appetites often decrease .,Pe măsură ce îmbătrânim noastre adesea scăderea .,"De obicei , pe măsură ce îmbătrânim , ne scade și apetitul .",0.168928,12,2,2,2,1,1,6,0
609,ro2,ro,Further research is needed to answer these questions .,Studii suplimentare este necesară pentru a răspunde la aceste întrebări .,Este nevoie de cercetări suplimentare pentru a răspunde la aceste întrebări .,0.576674,14,1,6,0,1,0,7,0
601,ro2,ro,It is believed that their relaxing effect on the prostate may also increase the chance to void again after catheter removal .,"Se crede că efectul relaxant de prostată poate , de asemenea , creşte şansa de a evita din nou după îndepărtarea cateterului .","Se crede că efectul lor relaxant asupra prostatei poate , de asemenea , să crească şansa de a elimina din nou , după îndepărtarea cateterului .",0.413809,31,1,10,0,3,0,18,0
697,ro2,ro,"More recently , creams and ointments containing corticosteroids ( drugs that reduce inflammation limit or stop immune system activity ) that are applied for four to eight weeks have shown promising results .","Mai recent , creme şi unguente cu corticosteroizi ( medicamente care reduc inflamaţia reduce sau opri activitatea sistemului imunitar ) care sunt aplicate timp de patru până la opt săptămâni au prezentat rezultate promiţătoare .","Recent , au avut rezultate promiţătoare , cremele şi unguentele cu corticosteroizi ( medicamente care reduc inflamaţia , limitează sau opresc activitatea sistemului imunitar ) care sunt aplicate timp de patru până la opt săptămâni .",0.576771,49,1,19,0,2,0,27,1
81,ro2,ro,Think you might have hearing loss ?,Cred că ar fi pierderea auzului .,Crezi că e posibil să îți pierzi auzul ?,0.139587,10,1,1,3,1,2,3,0
585,ro2,ro,Evaluation of a wide range of outcomes should be considered when this legislation is introduced .,Evaluarea o gamă largă de rezultatele trebuie luată în considerare atunci când este introdus .,Evaluarea unei game largi de rezultate trebuie luată în considerare atunci când această legislaţie va intra în vigoare .,0.311826,23,1,4,3,5,2,8,1
65,ro2,ro,NHS eye tests are free to all UK residents in Scotland .,Cu testele de sănătate la toţi locuitorii UK .,Testele oftalmologice SNS sunt gratuite pentru toți rezidenții UK în Scoția .,0.11192,18,1,2,5,2,6,3,0
769,ro2,ro,Routine drain use after an emergency open appendectomy may delay hospital discharge for patients with complicated appendicitis .,"După utilizarea de urgenţă de rutină , se deschide apendicită poate întârzia la externarea din spital , pentru pacienţii cu apendicita complicată .","Utilizare drenajului de rutină după o operație de apendicită în regim de urgență poate întârzia externarea din spital , pentru pacienţii cu apendicită acută .",0.325427,25,1,3,5,1,4,12,0
569,ro2,ro,"Compulsory community treatment ( CCT ) for people with severe mental health problems is used in many countries , including Australia , Israel , New Zealand , the United Kingdom , and the United States .","Comunitatea obligatorii de tratament ( CCT ) pentru persoanele cu probleme de sănătate mintală gravă este utilizat în multe ţări , inclusiv Australia , Israel , Noua Zeelandă , Regatul Unit şi Statele Unite .","Tratamentul comunitar obligatoriu ( TCO ) pentru persoanele cu probleme severe de sănătate mintală , este utilizat în multe ţări , inclusiv Australia , Israel , Noua Zeelandă , Regatul Unit şi Statele Unite .",0.709778,38,1,0,4,2,0,1,31
521,ro2,ro,A coronary angioplasty may not be technically possible or the best treatment for you depending on your circumstances .,O angioplastie coronariană poate să nu fie posibil din punct de vedere tehnic sau cel mai bun tratament pentru dumneavoastră în funcţie de caz .,"Angioplastia coronariană poate să nu fie realizabilă din punct de vedere tehnic sau poate să nu fie cel mai bun tratament pentru dumneavoastră , în funcţie de circumstanțe .",0.503575,27,1,8,0,2,1,15,1
49,ro2,ro,The shells should cover your hips and absorb or divert the impact of a fall to prevent a broken hip .,Cartuşele ar trebui să acopere şold şi să absoarbă sau impactul o scădere pentru a preveni o fractură de şold .,"Carcasele trebuie să @-@ ți acopere şoldurile şi să absoarbă sau să devieze impactul unei căderi , pentru a preveni ruperea șoldului .",0.217589,30,3,4,4,4,3,13,2
689,ro2,ro,"In Chinese philosophical and medical theory , it results from Yang deficiency .","În teoria medicale şi chinezi , aceasta este de Yang .","În teoria filosofică și medicală chineză , acest lucru rezultă din deficienţa Yang .",0.1502,16,1,0,5,3,4,4,0
545,ro2,ro,Such infections can be life - threatening .,Aceste infecţii pot pune viaţa în pericol .,Asemenea infecţii pot pune viaţa în pericol .,0.86334,11,1,5,0,2,1,3,0
785,ro2,ro,This evidence strongly suggests that at the moment these tests should only be used for research .,Aceste probe sugerează că la momentul în care aceste teste trebuie utilizat numai pentru cercetare .,Probele sugerează că în momentul de față aceste teste ar trebui utilizate numai pentru cercetare .,0.288554,24,1,4,3,6,1,8,2
537,ro2,ro,"Pooling results according to one of these characteristics still leaves highly heterogeneous groups , and we could not justify meta - analysis .",Asocierea rezultate în conformitate cu unul dintre aceste caracteristici care mai rămâne extrem de eterogen grupuri şi nu ar putea justifica o meta- analiză .,Asocierea rezultatelor în conformitate cu una din aceste caracteristici încă lasă grupuri foarte eterogene şi nu am putea justifica meta @-@ analiza .,0.1444,30,2,4,3,6,0,12,5
23,ro2,ro,Swimming and hydrotherapy can also be relaxing and help relieve pain in people with osteoporosis or fractures .,"Înot şi hidroterapie poate fi , de asemenea , relaxant şi durerea la persoanele cu osteoporoză sau fracturi .","De asemenea , înotul şi hidroterapia pot fi relaxante şi ajută la calmarea durerii în cazul persoanelor cu osteoporoză sau fracturi .",0.250714,26,1,5,4,4,2,11,0
19,ro2,ro,"For most people , normal levels built up in the summer will be enough to last through the winter .","Pentru majoritatea oamenilor , valorile normale a crescut în vara va fi suficientă pentru .","Pentru majoritatea oamenilor , valorile normale asimilate de @-@ a lungul verii vor fi suficiente cât să dureze peste iarnă .",0.272902,28,1,3,6,6,4,7,2
529,ro2,ro,"Overall , even the most effective interventions did not lead to large improvements .","În general , chiar şi cele mai eficace intervenţii nu a dus la ameliorări mai mari .","Per ansamblu , chiar şi cele mai eficace intervenţii nu au condus la îmbunătăţiri majore .",0.473642,17,1,5,0,2,0,10,0
