sequence_id	sent_id	system_id	annot_id	ucca_annot_id	lang	timestamp	source	target	reference	align	bleu	ucca_node_count	ucca_H	mteval_A	mteval_B	mteval_O	mteval_R	mteval_G	mteval_M
449	249	Syntax	de_all1	amittaic	de	2016-11-07 10:14:52.916922	The US economy has been performing relatively well , the recovery adding trillions of dollars to the balance sheet and generating little inflation .	Die US - Wirtschaft hat sich relativ gut entwickelt , die Erholung der Bilanzsumme Billionen Dollar addieren und wenig Inflation erzeugen .	Die US @-@ Wirtschaft ist auf einem relativ guten Leistungsstand , Billionen Dollar werden zur Bilanz hinzugefügt und generieren nur eine geringe Inflation .	0-0 1-1 1-2 2-3 3-4 4-5 6-6 7-7 8-9 9-10 10-11 16-12 11-13 11-14 12-13 12-14 13-13 13-14 14-15 19-17 21-18 20-19 20-20 22-19 22-20 23-21	0.101929	32	3	8	2	0	0	22	0
448	248	Syntax	de_all1	amittaic	de	2016-11-07 09:19:03.974345	It 's a historical event because it 's been seven years since the Fed cut rates to zero .	Es ist ein historisches Ereignis , denn es ist schon seit sieben Jahren die Fed die Zinsen auf Null senken .	Es ist ein historisches Ereignis , weil es sieben Jahre her ist , seit die Fed Zinsen auf NULL setzte .	0-0 1-1 2-2 3-3 4-4 5-6 6-7 7-8 8-9 8-10 9-11 10-12 12-13 13-14 13-15 14-14 14-15 15-16 16-17 17-18 17-19 18-20	0.347499	27	2	6	3	0	1	17	0
447	247	Syntax	de_all1	amittaic	de	2016-11-07 09:16:14.446400	Decision time on interest rates for US Federal Reserve	Beschluss Zeit über Zinsen für US - Notenbank	Zeit der Entscheidung über Zinssätze für die US @-@ Notenbank	0-0 1-1 2-2 3-3 4-3 5-4 6-5 7-6 8-7	0.164369	14	1	5	0	0	0	9	0
446	246	Syntax	de_all1	amittaic	de	2016-11-07 09:14:48.267221	Others injured will receive half that amount .	Die anderen Verletzten erhalten die Hälfte dieser Summe .	Andere Verletzte erhalten die Hälfte dieses Betrags .	0-0 0-1 1-2 2-3 3-3 4-4 4-5 5-6 6-7 7-8	0.277762	13	1	6	0	0	0	7	0
445	245	Syntax	de_all1	amittaic	de	2016-11-07 09:14:19.366692	Officials ordered one million riyals ( £ 174,000 ) be paid to the relatives of those killed , and the same amount to those permanently injured .	Die Beamten ordneten eine Million nicht ( £ 174,000 ) an an die Angehörigen der Getöteten gezahlt werden , und die gleiche Menge an den dauerhaft Verletzten .	Regierungsvertreter ordneten an , dass 1 Million Rial ( £ 174.000 ) an die Angehörigen der Getöteten zu zahlen sind und die gleiche Summe an dauerhaft Verletzte .	0-0 0-1 1-2 2-3 3-4 4-5 5-6 6-7 7-8 7-10 7-11 9-8 9-10 9-11 10-8 10-10 10-11 11-8 11-10 11-11 8-9 12-12 13-13 14-14 15-15 16-15 17-18 18-19 19-20 20-21 21-22 22-23 23-24 24-25 25-26 26-27	0.258999	34	3	13	0	2	2	17	0
444	244	Syntax	de_all1	amittaic	de	2016-11-07 09:08:53.415011	Officials said 158 people remain in hospital .	Die Beamten sagten , 158 Menschen im Krankenhaus bleiben .	Beamte sagten , dass 158 Menschen im Krankenhaus bleiben .	0-0 0-1 1-2 2-4 3-5 5-6 6-7 4-8 7-9	0.631555	12	1	4	1	0	0	7	0
443	243	Syntax	de_all1	amittaic	de	2016-11-07 09:08:21.202132	The royal decree also blamed the group for not using up - to - date safety measures and failing to coordinate with meteorological officials .	Auch das königliche Dekret beschuldigte die Gruppe , um aktuelle Sicherheitsmaßnahmen nicht nutzen und mit den meteorologischen Beamten nicht zu koordinieren .	Das Königliche Dekret tadelte auch die Gruppe wegen nicht aktueller Sicherheitsmaßnahmen und weil sie nicht mit Meteorologen kooperiert habe .	0-1 1-2 2-3 3-3 4-4 5-5 6-6 7-8 13-9 15-10 8-11 9-12 17-13 21-14 22-16 23-17 19-19 20-20 24-21	0.0984935	30	3	7	3	0	1	19	0
442	242	Syntax	de_all1	amittaic	de	2016-11-07 09:05:41.393252	Binladin Group has not released any statements about the crane collapse and its representatives have not been made available for comment .	Binladin Group hat keine Aussagen über den Kranzusammenbruch veröffentlicht und ihre Vertreter sind nicht für einen Kommentar zur Verfügung gestellt worden .	Die Bin @-@ Laden @-@ Gruppe hat keine Aussagen über den Zusammenbruch de Krans herausgegeben , und ihre Vertreter standen für eine Stellungnahme nicht zur Verfügung .	0-0 1-1 2-2 3-3 5-3 6-4 7-5 8-6 9-7 10-7 11-9 12-10 13-11 14-12 15-13 19-14 20-15 20-16 18-18 17-19 16-20 21-21	0.23756	32	2	11	0	0	0	21	0
441	241	Syntax	de_all1	amittaic	de	2016-11-06 21:49:11.512469	The news agency 's English service did not report that detail , but did say leaders of the company have been banned from travelling abroad .	Der englische Dienst der Nachrichtenagentur hat dieses Detail nicht berichtet , sagte aber Führer des Unternehmens aus Reisen ins Ausland verbannt wurden .	Der englischsprachige Service der Nachrichtenagentur berichtete dieses Detail nicht , sagte aber , dass der Führung des Unternehmens Auslandsreisen verboten seien .	0-0 4-1 5-2 1-4 6-5 9-6 10-7 7-8 8-9 11-10 12-12 15-13 16-14 17-14 18-15 22-16 23-17 24-18 24-19 21-20 19-21 20-21 25-22	0.180882	36	2	11	1	0	1	23	0
440	240	Syntax	de_all1	amittaic	de	2016-11-06 21:46:04.211855	Today , King Salman said the Binladin Group should not have left the crane 's arm up when it was not in use .	Heute , sagte König Salman soll die Binladin Group den Arm des Krans nicht verlassen haben , wenn sie nicht im Einsatz war .	Heute sagte König Salman , die Bin @-@ Laden @-@ Gruppe hätte den Arm des Krans nicht stehenlassen sollen , als er nicht benutzt wurde .	0-0 1-1 4-2 2-3 3-4 3-5 5-6 6-7 7-8 15-9 15-10 12-11 8-12 9-13 11-14 10-15 17-17 18-18 20-19 21-20 22-21 23-23	0.246918	32	1	7	3	0	3	19	0
439	239	Syntax	de_all1	amittaic	de	2016-11-06 21:43:24.232237	Saudi officials have already vowed that the hajj to Mecca will go ahead with thousands continuing to descend on the city .	Die saudischen Behörden haben bereits geschworen , dass die Kilwa nach Mekka mit Tausenden weitergehen wird , weiter auf die Stadt zu steigen .	Saudi @-@ Offizielle haben bereits fest zugesagt , dass die Haddsch nach Mekka mit Tausenden , die weiterhin zur Stadt kommen werden , weitergehen werde .	0-0 0-1 1-2 2-3 3-4 4-5 5-7 6-8 7-9 10-9 8-10 11-10 9-11 12-11 13-12 14-13 15-17 18-18 19-19 20-20 16-21 17-22 21-23	0.21101	30	1	9	1	1	1	18	0
438	238	Syntax	de_all1	amittaic	de	2016-11-06 21:39:29.562759	Mr Akram had been in the Grand Mosque with his parents ahead of the start of the annual hajj pilgrimage .	Herr Akram hatte bereits vor Beginn der jährlichen US - Wallfahrt in der Großen Moschee mit seinen Eltern .	Mr Akram war mit seinen Eltern vor dem Beginn des jährlichen Haddsch in der Großen Moschee .	0-0 1-1 1-3 1-4 1-5 11-1 11-3 11-4 11-5 12-1 12-3 12-4 12-5 13-1 13-3 13-4 13-5 14-1 14-3 14-4 14-5 15-1 15-3 15-4 15-5 2-2 16-6 17-7 18-8 18-9 3-10 19-10 4-11 5-12 6-13 7-14 8-15 9-16 10-17 20-18	0.270657	27	1	7	1	0	3	16	0
437	237	Syntax	de_all1	amittaic	de	2016-11-06 21:37:33.951664	The bodies of 29 of the worshipers killed when a crane crashed collapsed at Mecca 's Grand Central Mosque were carried through the streets	Die Leichen von 29 der Diener wurden getötet , als ein Kran stürzte , brach die Grand - Central - Moschee in Mekka , durch die Straßen getragen wurden	Die Leichen von 29 Betern , die getötet wurden , als ein Kran durch die Große Zentralmoschee Mekkas stürzte , wurden durch die Straßen getragen .	0-0 1-1 2-2 3-3 5-4 6-5 6-6 7-7 8-9 9-10 10-11 11-12 12-14 15-15 16-16 17-18 18-19 18-20 13-21 14-22 21-24 22-25 23-26 20-27 19-28	0.311089	34	1	7	4	1	1	21	0
436	236	Syntax	de_all1	amittaic	de	2016-11-06 21:32:23.001868	The bodies were released for funeral as the Saudi King sanctioned the Bin Laden family construction group over the disaster , which also left 394 injured .	Die Leichen wurden zur Beerdigung freigegeben , wie der saudische König die Familie Bin Laden abgesegnet hat der Bau einer Gruppe über die Katastrophe , die auch 394 Verletzte verließ .	Die Leichen wurden für die Beerdigung freigegeben , als der Saudi @-@ König über das Bauunternehmen der Familie Bin Laden wegen der Katastrophe , die auch 394 Verletzte hinterließ , eine Sanktion verhängte .	0-0 1-1 2-2 4-3 5-4 3-5 6-7 7-8 8-9 9-10 11-11 14-12 12-13 13-14 10-15 15-18 16-19 16-20 17-21 18-22 19-23 20-24 21-25 22-26 23-27 24-27 25-28 26-30	0.28553	36	2	10	2	0	2	22	0
435	235	Syntax	de_all1	amittaic	de	2016-11-06 21:13:02.655726	Dressed largely in white , mourners packed the route to pay their respects as the first of the dead made their final journey to Al - Moaissem cemetery .	Überwiegend in Weiß , gekleidete Trauernde packten den Weg , ihren Respekt zu zahlen , wie die ersten der Toten an Al - Moaissem Friedhof ihre letzte Reise gemacht .	Trauernde füllten , weitgehend in weiß gekleidet , die Strecke , um ihren Respekt zu zollen , als die ersten der Toten ihre letzte Reise zum Al @-@ Moaissem @-@ Friedhof antraten .	1-0 2-1 3-2 4-3 5-4 5-5 6-6 7-7 8-8 9-9 9-12 11-10 12-11 10-13 13-15 14-16 15-17 17-18 18-19 23-20 24-21 25-22 26-23 27-24 20-25 21-26 22-27 19-28 28-29	0.194129	38	2	11	2	0	3	22	0
434	234	Syntax	de_all1	amittaic	de	2016-11-06 21:09:44.520634	The Health Ministry said a total of 394 people were also injured after the crane crashed down	Das Gesundheitsministerium erklärte , insgesamt 394 Menschen wurden ebenfalls verletzt , nachdem der Kran hinunterstürzte	Das Gesundheitsministerium sagte , dass außerdem insgesamt 394 Menschen verletzt wurden , nachdem der Kran stürzte	0-0 1-1 1-2 2-1 2-2 3-1 3-2 5-4 6-4 7-5 8-6 9-7 10-8 11-9 12-11 13-12 14-13 15-14 16-14	0.336131	25	1	9	0	0	0	16	0
433	233	Syntax	de_all1	amittaic	de	2016-11-06 21:08:32.194676	At the same time , more than a quarter of people are buying clothes and shoes online , rather than using high street fashion chains .	Mehr als ein Viertel der Menschen sind gleichzeitig Modeketten Kleidung und Schuhe online zu kaufen , anstatt hohe Straße zu nutzen .	Zur gleichen Zeit kauft mehr als ein Viertel der Menschen Kleidung und Schuhe online anstatt in den Modeketten in den Innenstädten .	5-0 6-1 7-2 8-3 9-4 10-5 11-6 24-7 24-8 12-8 23-8 13-9 14-10 15-11 16-12 16-14 17-15 18-16 21-17 22-18 20-20 25-21	0.329201	32	1	7	3	1	2	19	0
432	232	Syntax	de_all1	amittaic	de	2016-11-06 21:05:15.682363	For some products , such as TVs and washing machines , more than one third of purchases are now done through web stores .	Für einige Produkte wie Fernseher und Waschmaschinen sind inzwischen mehr als ein Drittel der Käufe durch Web - Shops getan .	Bei einigen Produkten wie Fernseher und Waschmaschinen werden mehr als ein Drittel der Einkäufe nun über Web @-@ Shops durchgeführt .	0-0 1-1 2-2 4-2 5-3 6-4 7-5 8-6 9-6 17-7 18-8 11-9 12-10 13-11 14-12 15-13 16-14 20-15 21-16 21-17 22-18 19-19 23-20	0.345306	29	1	10	0	0	0	19	0
431	231	Syntax	de_all1	amittaic	de	2016-11-06 21:04:06.059294	Research published by the British Retail Consortium found just over £ 1 in every £ 5 was being spent online .	Von der British Retail Consortium veröffentlichte Forschung ergab knapp über 1 Pfund in jedem Pfund 5 online ausgegeben wurde .	Eine Studie des British Retail Consortium fand heraus , dass von 5 £ Ausgaben etwas mehr als 1 £ online ausgegeben wurde .	2-0 3-1 4-2 5-3 6-4 6-5 6-6 6-7 6-8 7-4 7-5 7-6 7-7 7-8 8-4 8-5 8-6 8-7 8-8 9-9 11-10 10-11 12-12 13-13 14-14 15-15 19-16 18-17 16-18 17-18 20-19	0.206941	27	1	8	1	0	1	17	0
430	230	Syntax	de_all1	amittaic	de	2016-11-06 21:01:01.774840	Experts believe Black Friday , which saw shoppers fight over bargains , could be holding shoppers off from making purchases	Experten sind der Meinung , dass Schwarzer Freitag , der Käufer über Schnäppchen kämpfen sah , Käufer von Einkäufen abhalten könnte	Experten glauben , dass Black Friday , an dem sich die Käufer wegen Schnäppchen bekämpften , Käufer davon abhalten könnte , Einkäufe zu machen .	0-0 1-5 2-6 3-7 4-8 5-9 9-11 7-12 10-12 8-13 6-14 11-15 17-17 15-18 15-19 15-20 16-18 16-19 16-20 18-18 18-19 18-20 19-18 19-19 19-20 14-19 12-20 13-20	0.104	26	1	10	0	0	0	16	0
429	229	Syntax	de_all1	amittaic	de	2016-11-06 20:59:49.687661	Last year five times the average number of shoppers flocked to their computers to snap up deals crashing a number of retailers websites .	Im vergangenen Jahr kamen fünfmal die durchschnittliche Anzahl der Käufer an ihren Computern , eine Reihe von Einzelhändlern Websites um einen Crash zu zerbrechen .	Im vergangenen Jahr scharte sich fünfmal die durchschnittliche Anzahl von Käufern um ihre Computer , um ihre Schnäppchen zu machen , und einige Händler @-@ Websites stürzten ab .	0-0 0-1 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-9 10-10 11-11 12-12 18-14 19-15 20-16 21-17 22-18 23-24	0.177273	34	1	9	3	0	6	16	0
428	228	Syntax	de_all1	amittaic	de	2016-11-06 20:56:57.420396	The Black Friday phenomenon , which has been imported from America , is being cited as one of the reasons behind the slowing sales .	Der Schwarze Freitag Phänomen , das aus Amerika importiert wurde , wird als einer der Gründe für den nachlassenden Umsatz genannt .	Das Black @-@ Friday @-@ Phänomen , das aus Amerika importiert wurde , wird als ein Grund für die nachlassenden Umsätze zitiert .	0-0 1-1 2-2 3-3 4-4 5-5 9-6 10-7 8-8 8-9 6-9 7-9 11-10 12-11 15-12 16-13 18-14 19-15 17-16 21-17 13-18 13-19 13-20 14-18 14-19 14-20 24-21	0.445938	31	1	10	0	0	0	21	0
427	227	Syntax	de_all1	amittaic	de	2016-11-06 20:55:35.383853	But now that is plateauing a bit , you might see ( growth ) fall away .	Aber das ist jetzt plateauing ein bisschen , könnte man sehen , ( Wachstum ) wegfallen .	Aber jetzt pendelt sich das ein , und wir werden möglicherweise erleben , dass sich das Wachstum verringert .	0-0 2-1 3-2 4-3 4-4 5-5 6-6 7-7 9-8 8-9 10-10 11-12 12-13 13-14 14-15 15-15 16-16	0.0935371	18	2	4	2	0	2	10	0
426	226	Syntax	de_all1	amittaic	de	2016-11-06 20:54:22.622074	It meant more people were able to shop online and that people could do it in different contexts , such as on the sofa .	Es hieß , mehr Menschen online bestellen konnten und dass die Menschen es in verschiedenen Zusammenhängen tun könnten , wie auf dem Sofa .	Es bedeutete , dass mehr Menschen online einkaufen konnten und dass Menschen dies in unterschiedlichen Umgebungen tun konnten , z. B. zu Hause auf dem Sofa .	0-0 1-1 2-3 3-4 8-5 9-8 10-9 11-10 11-11 14-12 15-13 16-14 17-15 17-16 17-17 18-18 20-19 21-20 22-21 23-22 24-23	0.228309	33	3	11	0	1	0	21	0
425	225	Syntax	de_all1	amittaic	de	2016-11-06 20:53:00.695731	He explained that online sales were bolstered three years ago when shoppers started using their mobile phones to make purchases .	Er erklärte , dass Online - Verkäufe vor drei Jahren verstärkt wurden , als Käufer begannen , mit ihren Handys Einkäufe zu machen .	Er erklärte , dass die Online @-@ Verkäufe sich vor drei Jahren verstärkten , als Käufer anfingen , mit ihren Handys Einkäufe zu tätigen .	0-0 1-1 2-3 3-4 3-5 4-6 5-6 6-6 7-8 8-9 9-9 10-13 11-14 12-15 13-17 14-18 15-19 16-19 19-20 17-21 18-22 20-23	0.424987	31	1	11	0	0	0	20	0
424	224	Syntax	de_all1	amittaic	de	2016-11-06 20:52:02.651162	For over a decade virtual shopping has been booming and turning many of Britain 's high streets into ghost towns .	Seit mehr als einem Jahrzehnt wurde virtuelle Shopping boomt und viele der hohen Straßen Großbritanniens in Geisterstädte verwandeln .	Für über ein Jahrzehnt hat das virtuelle Einkaufen geboomt , und viele der Haupteinkaufsstraßen Großbritanniens haben sich in Geisterstädte verwandelt .	0-0 1-1 1-2 2-3 3-4 3-5 4-6 5-7 8-8 9-9 11-10 12-11 15-12 16-13 13-14 17-15 18-16 19-16 10-17 20-18	0.145774	30	2	8	2	1	0	19	0
423	223	Syntax	de_all1	amittaic	de	2016-11-06 20:49:25.742211	Experts believe November 's Black Friday could be holding back spending	Experten glauben , der Schwarze Freitag im November könnte die Ausgaben zurückhalten	Experten glauben , dass der Black Friday im November die Ausgaben gebremst hat	0-0 1-1 4-4 5-5 2-6 2-7 6-8 7-8 10-9 10-10 10-11 8-10 9-11	0.247594	14	1	5	0	0	0	9	0
422	222	Syntax	de_all1	amittaic	de	2016-11-06 20:48:54.271097	Online sales bolstered three years ago by the use of mobile for shopping	Online - Verkäufe beflügelten vor drei Jahren durch die Nutzung von Handys zum Einkaufen	Online @-@ Verkäufe verstärkten sich vor drei Jahren durch die Verwendung von Handys zum Einkaufen	0-0 0-1 1-2 2-3 3-5 4-6 5-6 6-7 7-8 8-9 9-10 10-11 11-12 12-13	0.479472	20	1	7	0	0	1	12	0
421	221	Syntax	de_all1	amittaic	de	2016-11-06 20:48:02.048906	First three months of 2015 saw seven per cent increase in online sales	Im ersten Vierteljahr 2015 sahen sieben Prozent steigende Online - Verkäufe	In den ersten drei Monaten des Jahres 2015 gab es sieben Prozent Steigerung im Online @-@ Verkauf .	0-1 1-2 2-2 3-2 4-3 5-4 6-5 7-6 7-7 8-6 8-7 10-6 10-7 11-8 12-9 12-10	0.0943457	19	1	6	1	1	1	10	0
420	220	Syntax	de_all1	amittaic	de	2016-11-06 20:46:11.686199	However , he refused to rule out ordering more series of The Voice in the future , or spending licence fee payers ' money on other entertainment formats .	Er weigerte sich jedoch eine Bestellung in der Zukunft mehr Serien von The Voice oder Ausgaben Lizenzgebühr Steuergelder für andere Unterhaltungsformate auszuschließen .	Allerdings weigerte er sich , die Bestellung von weiteren Reihen von The Voice in Zukunft auszuschließen oder Geld der Gebührenzahler für andere Unterhaltungs @-@ Formate auszugeben .	2-0 3-1 3-2 4-1 4-2 0-3 12-5 12-13 13-6 14-7 15-8 8-9 9-10 10-11 11-12 17-14 18-15 19-16 20-16 21-16 22-16 23-17 24-18 25-19 26-20 26-21 27-20 27-21 28-22	0.123771	34	1	9	2	1	2	20	0
419	219	Syntax	de_all1	amittaic	de	2016-11-06 14:08:02.087477	"He added that he wants the Corporation to "" find a hit from our own in - house stable "" next time it launches an entertainment series ."	"Er fügte hinzu , dass er die Corporation will , "" einen Hit aus unserem eigenen Stall zu finden "" beim nächsten Mal startet er eine Unterhaltungsserie ."	Er fügte hinzu , er wünsche sich , dass das Unternehmen &quot; einen Hit aus unserem hauseigenen Stall finde &quot; , wenn es das nächste Mal eine Unterhaltungsserie starte .	0-0 1-1 1-2 2-4 3-5 5-6 6-7 4-8 4-9 7-8 7-9 8-10 10-11 11-12 12-13 13-14 14-15 17-16 18-16 9-18 19-19 20-20 20-21 21-22 23-23 23-26 25-23 25-26 26-23 26-26 24-25 27-27	0.234532	35	1	7	4	0	3	21	0
418	218	Syntax	de_all1	amittaic	de	2016-11-06 14:04:42.383212	"Lord Hall insisted that the BBC1 show - which stars Paloma Faith and Boy George as judges - was produced "" in a particularly BBC way "" ."	"Lord Hall bestand darauf , dass die BBC1 zeigen - die Stars Paloma Faith und Boy George als Richter - produziert wurde "" in eine besonders erfolgreiche Weise "" ."	Lord Hall bestand darauf , dass die BBC 1 @-@ Show - mit Paloma Faith und Boy George als Richter - &quot; auf besondere BBC @-@ Weise &quot; produziert wurde .	0-0 1-1 2-2 2-3 3-5 4-6 5-7 6-8 7-9 8-10 9-11 10-12 11-13 12-14 13-15 14-16 15-17 16-18 17-19 19-20 19-21 20-22 21-23 22-24 23-25 24-26 25-27 27-28 27-29 26-29	0.457495	33	1	11	1	0	3	18	0
417	217	Syntax	de_all1	amittaic	de	2016-11-06 14:02:11.811399	Can you see why that programme is often discussed because it is not original and it is not particularly distinctive ?	Können Sie sehen , warum das Programm oft diskutiert wird , weil sie nicht originell ist , und es ist nicht besonders ausgeprägt ?	Sehen Sie ein , warum dieses Programm oft diskutiert wird , weil es nicht originell ist und nicht besonders markant ?	0-0 1-1 2-2 3-4 4-5 5-6 7-7 8-8 9-11 10-12 12-13 13-14 14-17 15-18 16-19 17-20 18-21 19-22 20-23	0.345379	31	4	11	0	0	2	18	0
416	216	Syntax	de_all1	amittaic	de	2016-11-06 14:00:05.022788	""" And also , Radio 3 's commitment to finding new music and commissioning new works I think is also really important "" , he said ."	""" Und auch die Verpflichtung des Radio 3 , neue Musik zu finden und die Inbetriebnahme neuer Werke finde ich auch wirklich wichtig "" , sagte er ."	&quot; Und das Engagement von Radio 3 , neue Musik zu finden und neue Werke in Auftrag zu geben , halte ich auch wirklich für wichtig &quot; , sagte er .	0-0 1-1 2-2 6-3 7-4 4-5 4-6 5-7 10-9 11-10 8-11 9-12 12-13 13-15 14-16 15-17 17-18 16-19 19-20 20-21 21-22 23-23 25-25 24-26 26-27	0.374925	32	2	12	0	0	1	19	0
415	215	Syntax	de_all1	amittaic	de	2016-11-06 13:58:40.432308	What I learn from Radio 3 , I am not going to learn about classical music from anywhere else .	Was lerne ich von Radio 3 , ich werde nicht über die klassische Musik von anderswo zu lernen .	Was ich von Radio 3 lerne , das werde ich über klassische Musik nirgendwo anders lernen .	0-0 2-1 1-2 3-3 4-4 5-5 6-6 7-7 8-8 10-8 9-9 13-10 14-12 15-13 16-14 17-15 18-15 11-16 12-17 19-18	0.261049	23	1	3	3	0	1	16	0
414	214	Syntax	de_all1	amittaic	de	2016-11-06 13:57:07.705258	BBC director general denied the charges , arguing that BBC Radio 3 is far ahead of its commercial rival when it comes to live music and educating the public .	Der Generaldirektor der BBC dementierte die Vorwürfe und argumentiert , dass BBC Radio 3 seinen kommerziellen Konkurrenten weit voraus ist , wenn es darum geht , Musik zu leben und die Öffentlichkeit aufzuklären .	BBC @-@ Generaldirektor wies die Vorwürfe zurück und argumentierte , dass BBC Radio 3 weit vor seinen kommerziellen Konkurrenten liege , wenn es um Live @-@ Musik und Aufklärung der Öffentlichkeit geht .	0-3 0-4 1-3 1-4 2-3 2-4 3-3 3-4 4-5 5-6 6-7 7-8 8-10 9-11 10-12 11-13 16-14 17-15 18-16 13-17 14-18 15-18 12-19 19-21 20-22 21-23 21-24 22-25 22-27 24-26 23-28 25-29 27-30 28-31 26-32 29-33	0.242141	37	2	12	1	2	1	21	0
413	213	Syntax	de_all1	amittaic	de	2016-11-06 13:54:43.758786	He also took aim at the BBC Music Awards , launched last December .	Er nahm auch das Ziel bei der BBC Music Awards , startete im Dezember vergangenen Jahres .	Er zielte auch auf die BBC Music Awards , die im letzten Dezember starteten .	0-0 2-1 1-2 3-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 12-12 12-13 11-14 13-16	0.239095	17	1	5	1	0	1	10	0
412	212	Syntax	de_all1	amittaic	de	2016-11-06 13:52:21.761332	""" Radio 3 seems to be - I don 't like to use the word "" dumbing down "" - but it seems to be turning into Classic FM "" , he said ."	""" Radio 3 zu sein scheint - ich möchte nicht das Wort "" Verdummung "" verwenden - aber es scheint in Classic FM zu verwandeln "" , sagte er ."	&quot; Radio 3 scheint - ich benutze das Wort &quot; verdummen &quot; nicht gern - aber es scheint sich zu Classic FM zu verwandeln &quot; , sagte er .	0-0 1-1 2-2 4-3 5-4 3-5 6-6 7-7 8-8 10-8 11-8 9-9 13-10 14-11 15-12 15-14 18-12 18-14 16-13 16-15 17-13 17-15 19-16 20-17 21-18 22-19 26-20 27-21 28-22 23-23 25-24 30-25 32-27 31-28 33-29	0.337999	36	3	10	2	0	1	23	0
411	211	Syntax	de_all1	amittaic	de	2016-11-06 13:49:53.260420	Also took aim at the BBC Music Awards , saying they just rip off the Brits	Ziel war auch bei der BBC Music Awards , dass sie nur die Briten ausrauben	Er zielte auch auf die BBC Music Awards und sagte , dass sie nur The Brits imitierten	2-0 0-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 14-12 15-13 15-14	0.283357	19	1	6	0	0	2	11	0
410	210	Syntax	de_all1	amittaic	de	2016-11-06 13:47:50.092121	Argues it 's becoming increasingly indistinguishable from commercial rival	So ist es zunehmend ununterscheidbar von kommerziellen Rivalen	Er argumentiert , dass er zunehmend von kommerziellen Rivalen nicht zu unterscheiden ist .	0-0 2-1 1-2 3-3 4-3 5-4 6-5 7-6 8-7	0.15603	14	1	5	0	0	1	8	0
409	209	Syntax	de_all1	amittaic	de	2016-11-06 13:46:37.854045	BBC Radio 3 is a copy of Classic FM says MP Andrew Bingham	BBC Radio 3 ist eine Kopie von Classic FM , sagt der Abgeordnete Andrew Bingham	BBC Radio 3 ist eine Kopie des Classic FM , sagt Parlamentsmitglied Andrew Bingham	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-10 10-12 11-13 12-14	0.56811	18	1	7	0	0	0	11	0
408	208	Syntax	de_all1	amittaic	de	2016-11-06 13:45:48.659715	Outside pure stock plays , consumers stand to benefit as well through the rising dollar .	Außerhalb der reinen Börsenspiele profitieren die Verbraucher auch durch den steigenden Dollar .	Außerhalb der reinen Aktienspiele werden Verbraucher ebenfalls durch den steigenden Dollar profitieren .	0-0 1-2 2-3 3-3 5-3 6-3 9-3 10-3 8-4 11-8 12-9 13-10 14-11 15-12	0.385032	18	1	5	0	0	0	13	0
407	207	Syntax	de_all1	amittaic	de	2016-11-06 13:44:59.939736	Debt will become a big issue .	Die Schulden werden ein großes Thema .	Schulden werden ein großes Problem .	0-0 0-1 1-2 2-2 3-3 4-4 5-5 6-6	0.541082	9	1	3	0	0	0	6	0
406	206	Syntax	de_all1	amittaic	de	2016-11-06 13:44:42.114052	Firms with strong balance sheets outpaced weak balance sheet companies following each of the 1994 , 1999 , and 2004 rate hikes , by an average of 5 percentage points .	Unternehmen mit starken Bilanzen übersteigt schwache Bilanzen der Unternehmen nach jedem der 1994 , 1999 und 2004 Zinserhöhungen um durchschnittlich 5 Prozentpunkte .	Firmen mit starker Bilanz haben Unternehmen mit schwacher Bilanz nach jeder der Zinserhöhungen 1994 , 1999 und 2004 durchschnittlich um 5 Prozentpunkte übertroffen .	0-0 1-1 2-2 3-3 3-4 3-6 4-3 4-4 4-6 5-3 5-4 5-6 7-3 7-4 7-6 8-3 8-4 8-6 6-5 9-8 10-9 11-10 12-11 13-11 14-12 15-13 16-14 18-15 19-16 20-17 21-17 23-18 24-19 25-19 27-20 28-21 29-21 30-22	0.257972	39	1	11	1	0	0	27	0
405	205	Syntax	de_all1	amittaic	de	2016-11-06 13:42:21.919783	""" History shows that ' quality ' stocks tend to outperform during the three months following an initial rate hike "" , Goldman Sachs analysts said in a report for clients ."	""" Die Geschichte zeigt , dass "" hochwertige "" Aktien tendieren , während der drei Monate nach einer ersten Zinserhöhung zu übertreffen "" , sagte Goldman - Sachs - Analysten in einem Bericht für die Kunden ."	&quot; Die Geschichte zeigt , dass &quot; Qualitäts- &quot; Aktien dazu neigen , drei Monate nach einer anfänglichen Zinserhöhung überaus positiv zu reagieren , &quot; sagten Goldman Sachs @-@ Analysten in einem Bericht für die Kunden .	0-0 1-1 1-2 2-3 3-5 4-6 5-7 6-8 7-9 8-10 11-12 12-13 13-14 14-15 15-16 16-17 17-18 18-19 19-19 9-20 10-21 21-22 22-25 23-26 23-27 24-28 24-29 25-28 25-29 26-30 27-31 28-32 29-33 30-35 31-36	0.388843	36	1	11	0	0	0	25	0
